"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","OnLandmasswithHighMountains","Distancetohighmountain"
"161","yuqu1240","Yuqui","South America",-16.7875,-64.9438,"yuqu1240","yuq","BO","tupi1275","",FALSE,FALSE,514.063573543691,TRUE,TRUE,33.548471485309
"162","paun1241","Paunaka","South America",-16.770833,-61.454167,"paun1241","pnk","BO","araw1281","",FALSE,FALSE,827.518549815646,TRUE,TRUE,399.245611895102
"163","chiq1248","Lomeriano-Ignaciano Chiquitano","South America",-16.769554,-61.817795,"chiq1248","cax","BO;BR","","",TRUE,TRUE,794.453428220679,TRUE,TRUE,360.574763331449
"164","capo1236","Capoxo","South America",-16.766667,-42.033333,"capo1236","","BR","nucl1710","",FALSE,FALSE,269.12966865446,TRUE,TRUE,2397.17344441222
"165","yura1255","Yuracaré","South America",-16.7479,-65.1224,"yura1255","yuz","BO","","",TRUE,TRUE,499.633085557064,TRUE,TRUE,25.7714235444723
"166","mash1267","Mashi (Zambia)","Africa",-16.7256,22.5983,"mash1267","mho","AO;NA;ZM","atla1278","",FALSE,FALSE,956.764626233547,TRUE,TRUE,2177.15560394211
"167","uruu1244","Uru","South America",-16.72547,-68.97119,"uruu1244","ure","BO","uruc1242","",FALSE,FALSE,207.293782004818,TRUE,TRUE,23.3767715915427
"168","sanm1288","Migueleño Chiquitano","South America",-16.669596,-60.960861,"sanm1288","","","","",TRUE,TRUE,873.923172013543,TRUE,TRUE,452.54242228679
"169","ngan1300","Ngandyera","Africa",-16.6359,21.1928,"ngan1300","nne","AO","atla1278","",FALSE,FALSE,840.057268712545,TRUE,TRUE,2285.19962934101
"170","mala1475","Malawi Sena","Africa",-16.6183,34.991,"mala1475","swk","MW;MZ","atla1278","",FALSE,FALSE,212.993075510433,TRUE,TRUE,1489.08161517852
"171","boro1282","Bororo","South America",-16.6029,-55.2004,"boro1282","bor","BR","boro1281","",FALSE,FALSE,1153.07110590642,TRUE,TRUE,1028.68335091928
"172","kxoe1243","Kxoe","Africa",-16.59051,22.599835,"kxoe1243","xuu","AO;BW;NA;ZM","khoe1240","",FALSE,FALSE,950.124233793689,TRUE,TRUE,2167.10879322779
"173","many1259","Manyawa","Africa",-16.4963,36.8459,"many1259","mny","MZ","atla1278","",FALSE,FALSE,126.196159211378,TRUE,TRUE,1453.69430518848
"174","koti1238","Koti","Africa",-16.4823,39.7602,"koti1238","eko","MZ","atla1278","",FALSE,FALSE,1.61257920232904,TRUE,TRUE,1471.56091117686
"175","nyun1248","Nyungwe","Africa",-16.4757,33.0233,"nyun1248","nyu","MW;MZ;ZW","atla1278","",FALSE,FALSE,355.416627547642,TRUE,TRUE,1526.4724104271
"176","koko1267","Kokola","Africa",-16.2681,35.5767,"koko1267","kzn","MW;MZ","atla1278","",FALSE,FALSE,203.523741371682,TRUE,TRUE,1440.81711343181
"177","takw1238","Takwane","Africa",-16.2276,36.249,"takw1238","tke","MW;MZ","atla1278","",FALSE,FALSE,179.748407873241,TRUE,TRUE,1428.14516443568
"178","mare1260","Marenje","Africa",-16.2129,35.7425,"mare1260","vmr","MW;MZ","atla1278","",FALSE,FALSE,200.788232086311,TRUE,TRUE,1432.38913108639
"179","nath1238","Nathembo","Africa",-16.0973,39.9062,"nath1238","nte","MZ","atla1278","",FALSE,FALSE,13.2745484122465,TRUE,TRUE,1432.36578035193
"180","lomw1241","Mozambique Lomwe","Africa",-16.0381,37.2437,"lomw1241","ngl","MW;MZ","atla1278","",FALSE,FALSE,142.703693030507,TRUE,TRUE,1401.90330343737
"181","tawa1270","Tawara","Africa",-16.0167,31.621,"tawa1270","twl","MZ;ZW","atla1278","",FALSE,FALSE,458.946954926581,TRUE,TRUE,1534.8425219757
"182","kite1237","Kitemoka","South America",-16,-62.75,"kite1237","","BO","chap1271","",FALSE,FALSE,728.726042910367,TRUE,TRUE,282.282383908049
"183","nyan1305","Nyaneka","Africa",-15.9616,14.94,"nyan1305","nyk","AO","atla1278","",FALSE,FALSE,273.244327389754,TRUE,TRUE,2804.63899053037
"184","pata1261","Pataxó Hã-Ha-Hãe","South America",-15.9167,-40.0333,"pata1261","pth","BR","nucl1710","",FALSE,FALSE,103.781101200218,TRUE,TRUE,2624.80884289162
"185","puqu1242","Puquina","South America",-15.8992,-69.9611,"puqu1242","puq","PE","","",TRUE,TRUE,197.626133592231,TRUE,TRUE,0
"186","call1235","Callawalla","South America",-15.88451,-68.10176,"call1235","caw","BO","mixe1287","",FALSE,FALSE,322.960627978718,TRUE,TRUE,0
"187","meni1247","Menien","South America",-15.8814845,-39.0532429,"meni1247","","BR","kama1371","",FALSE,FALSE,15.4321849729263,TRUE,TRUE,2728.47753561701
"188","kwad1244","Kwadi","Africa",-15.8745,12.1147,"kwad1244","kwz","AO","khoe1240","",FALSE,FALSE,24.5104237942537,TRUE,TRUE,3071.98035689043
"189","phim1238","Phimbi","Africa",-15.8364,33.3514,"phim1238","phm","MZ","atla1278","",FALSE,FALSE,382.715441755042,TRUE,TRUE,1448.26876365921
"190","guar1292","Guarayu","South America",-15.8247,-61.6934,"guar1292","gyr","BO","tupi1275","",FALSE,FALSE,826.362227612757,TRUE,TRUE,394.941861528165
"191","jora1240","Jorá","South America",-15.7492,-63.2094,"jora1240","jor","BO","tupi1275","",FALSE,FALSE,697.49672453075,TRUE,TRUE,251.520792742813
"192","sima1258","Simaa","Africa",-15.7434,22.6455,"sima1258","sie","ZM","atla1278","",FALSE,FALSE,915.616549704832,TRUE,TRUE,2102.40984982832
"193","kund1255","Chikunda","Africa",-15.7337,30.2804,"kund1255","kdn","MZ;ZM;ZW","atla1278","",FALSE,FALSE,559.788862775812,TRUE,TRUE,1571.56591032658
"194","nyem1238","Nyemba","Africa",-15.709,18.2515,"nyem1238","nba","AO;NA;ZM","atla1278","",FALSE,FALSE,559.634606176012,TRUE,TRUE,2482.92802380388
"195","dema1235","Dema","Africa",-15.6894,32.7731,"dema1235","dmx","MZ","atla1278","",FALSE,FALSE,435.872465376205,TRUE,TRUE,1453.57470222762
"196","ilaa1246","Ila","Africa",-15.60807,26.45548,"ilaa1246","ilb","ZM","atla1278","",FALSE,FALSE,850.038887023922,TRUE,TRUE,1798.02857623645
"197","sett1235","KiSetla","Africa",-15.6067,28.6923,"sett1235","sta","ZM","pidg1258","",FALSE,FALSE,677.363266795574,TRUE,TRUE,1649.65261161573
"198","umot1240","Umotína","South America",-15.5929,-57.4192,"umot1240","umo","BR","boro1281","",FALSE,FALSE,1213.84607060803,TRUE,TRUE,844.908473317045
"199","sala1266","Sala","Africa",-15.5848,27.4534,"sala1266","shq","ZM","atla1278","",FALSE,FALSE,772.149974625271,TRUE,TRUE,1727.15726433742
"200","mala1256","Malawi Lomwe","Africa",-15.56729,35.43347,"mala1256","lon","MW;MZ","atla1278","",FALSE,FALSE,274.056521054161,TRUE,TRUE,1366.43224546999
"201","siri1273","Sirionó","South America",-15.5298,-63.9688,"siri1273","srq","BO","tupi1275","",FALSE,FALSE,642.935908946739,TRUE,TRUE,206.364774213845
"202","soli1239","Soli","Africa",-15.5213,28.7934,"soli1239","sby","ZM","atla1278","",FALSE,FALSE,675.615458269272,TRUE,TRUE,1635.71174125268
"203","nkhu1238","Nkhumbi","Africa",-15.4126,13.9704,"nkhu1238","khu","AO;NA","atla1278","",FALSE,FALSE,172.050009158147,TRUE,TRUE,2870.10545313147
"204","nsen1242","Nsenga","Africa",-15.3946,31.3544,"nsen1242","nse","MZ;ZM;ZW","atla1278","",FALSE,FALSE,526.942592297898,TRUE,TRUE,1485.40881112961
"205","baen1237","Baenan","South America",-15.352491,-39.5552237,"baen1237","","BR","uncl1493","",FALSE,TRUE,52.7182373586401,TRUE,TRUE,2687.88392282785
"206","trin1274","Trinitario-Javeriano-Loretano","South America",-15.3331,-65.4096,"trin1274","trn","BO","araw1281","",FALSE,FALSE,540.375543592042,TRUE,TRUE,112.949243322735
"207","kuva1244","Kuvale","Africa",-15.3065,12.7148,"kuva1244","olu","AO","atla1278","",FALSE,FALSE,55.0396146389575,TRUE,TRUE,2987.45171041706
"208","nape1237","Napeca","South America",-15.3,-63.1,"nape1237","","BO","chap1271","",FALSE,FALSE,724.386523867517,TRUE,TRUE,290.46697207527
"209","otuk1240","Otuke","South America",-15.2698,-59.6986,"otuk1240","otu","BR","boro1281","",FALSE,FALSE,1017.65445143047,TRUE,TRUE,617.301307773271
"210","areq1237","Arequipa-La Unión Quechua","South America",-15.1806,-72.6333,"areq1237","qxu","PE","quec1387","",FALSE,FALSE,134.028508927788,TRUE,TRUE,0
"211","igna1246","Ignaciano","South America",-15.1188,-65.3993,"igna1246","ign","BO","araw1281","",FALSE,FALSE,553.863303535382,TRUE,TRUE,128.287035358041
"212","luya1241","Luyi","Africa",-15.01,22.67,"luya1241","lyn","AO;NA;ZM","atla1278","",FALSE,FALSE,890.722111583782,TRUE,TRUE,2049.40229151228
"213","leco1242","Leco","South America",-15.0092,-67.8818,"leco1242","lec","BO","","",TRUE,TRUE,398.236360734227,TRUE,TRUE,0
"214","kama1372","Kamakan","South America",-15,-41,"kama1372","vkm","BR","kama1371","",FALSE,FALSE,182.187685645078,TRUE,TRUE,2545.47258114555
"215","coto1237","Cotoxo","South America",-15,-41.5,"coto1237","","BR","kama1371","",FALSE,FALSE,228.609223743847,TRUE,TRUE,2493.23243121576
"216","paic1240","Paiconeca","South America",-15,-60.5,"paic1240","","BO","araw1281","",FALSE,FALSE,956.126791185931,TRUE,TRUE,547.790560996514
"217","kust1238","Kustenau","South America",-14.9,-53.15,"kust1238","","BR","araw1281","",FALSE,FALSE,1186.56428070261,TRUE,TRUE,1299.61050863177
"218","nkoy1244","Nkoya","Africa",-14.8513,24.7649,"nkoy1244","nka","ZM","atla1278","",FALSE,FALSE,1025.2091979143,TRUE,TRUE,1865.87102414046
"219","makh1264","Makhuwa","Africa",-14.8509,38.8052,"makh1264","vmw","MZ","atla1278","",FALSE,FALSE,161.941480387234,TRUE,TRUE,1278.50579985475
"220","reye1240","Reyesano","South America",-14.8333,-67.0833,"reye1240","rey","BO","pano1259","",FALSE,FALSE,464.404507562199,TRUE,TRUE,3.15059046003515
"221","apol1242","Apolista","South America",-14.83,-68.66,"apol1242","","BO","araw1281","",FALSE,FALSE,357.429212595773,TRUE,TRUE,0
"222","nyan1308","Nyanja","Africa",-14.8047,32.8108,"nyan1308","nya","SZ;MW;MZ;TZ;ZM;ZW","atla1278","",FALSE,FALSE,487.752061810808,TRUE,TRUE,1360.95223218393
"223","chap1269","Chapakura","South America",-14.8,-62.2,"chap1269","","BO","chap1271","",FALSE,FALSE,820.266123388854,TRUE,TRUE,400.673022637838
"224","lenj1248","Lenje","Africa",-14.7192,28.2581,"lenj1248","leh","ZM","atla1278","",FALSE,FALSE,767.662405783616,TRUE,TRUE,1598.37496383793
"225","mose1249","Mosetén-Chimané","South America",-14.64448,-67.83756,"mose1249","cas","BO","","",TRUE,TRUE,425.023606383286,TRUE,TRUE,0
"226","puno1238","Puno Quechua","South America",-14.608,-70.2084,"puno1238","qxp","PE","quec1387","",FALSE,FALSE,292.646198728803,TRUE,TRUE,0
"227","mbun1249","Mbunda","Africa",-14.603,21.9768,"mbun1249","mck","AO;ZM","atla1278","",FALSE,FALSE,816.185324421636,TRUE,TRUE,2082.02995278073
"228","pare1272","Parecís","South America",-14.5929,-57.4059,"pare1272","pab","BR","araw1281","",FALSE,FALSE,1239.23142539425,TRUE,TRUE,874.978501758315
"229","nort2976","North Bolivian Quechua","South America",-14.4014,-68.7894,"nort2976","qul","BO;PE","quec1387","",FALSE,FALSE,382.937481078623,TRUE,TRUE,0
"230","shin1267","Shinabo","South America",-14.3798,-62.3404,"shin1267","snh","BO","unat1236","",FALSE,FALSE,828.580617700456,TRUE,TRUE,419.281209469554
"231","sout2994","Southern Nambikuára","South America",-14.3707,-59.5187,"sout2994","nab","BR","namb1299","",FALSE,FALSE,1062.84327780729,TRUE,TRUE,673.040975082879
"232","cani1243","Canichana","South America",-14.3058,-64.944455,"cani1243","caz","BO","","",TRUE,TRUE,638.161229320512,TRUE,TRUE,226.834443107973
"233","rama1271","Ramanos","South America",-14.3019482,-67.3590894,"rama1271","","BO","","",TRUE,TRUE,480.719286761507,TRUE,TRUE,16.2033279858038
"234","xava1240","Xavánte","South America",-14.3017,-52.4367,"xava1240","xav","BR","nucl1710","",FALSE,FALSE,1204.61395034455,TRUE,TRUE,1396.41693723529
"235","mbow1246","Mbowe","Africa",-14.2941,23.9819,"mbow1246","mxo","ZM","atla1278","",FALSE,FALSE,986.084909274138,TRUE,TRUE,1889.54404219552
"236","baka1277","Bakairí","South America",-14.2628,-54.7034,"baka1277","bkq","BR","cari1283","",FALSE,FALSE,1312.06136467311,TRUE,TRUE,1164.06595657415
"237","makh1260","Makhuwa-Shirima","Africa",-14.251,36.5249,"makh1260","vmk","MW;MZ","atla1278","",FALSE,FALSE,340.443445184879,TRUE,TRUE,1207.71703886644
"238","east2551","Eastern Apurímac Quechua","South America",-14.1754,-72.6686,"east2551","qve","PE","quec1387","",FALSE,FALSE,221.336237949764,TRUE,TRUE,0
"239","atsa1242","Atsahuaca","South America",-14.1666,-69.5,"atsa1242","atc","PE","pano1259","",FALSE,FALSE,368.957314972285,TRUE,TRUE,0
"240","cusc1236","Cusco Quechua","South America",-14.0853,-71.7663,"cusc1236","quz","PE","quec1387","",FALSE,FALSE,270.584630409411,TRUE,TRUE,0
"241","luch1239","Luchazi","Africa",-14.0648,22.2437,"luch1239","lch","AO;NA;ZM","atla1278","",FALSE,FALSE,823.310166890786,TRUE,TRUE,2024.09588768654
"242","ngen1257","Ngendelengo","Africa",-13.88747,13.12802,"ngen1257","nql","AO","atla1278","",FALSE,FALSE,58.341073794933,TRUE,TRUE,2885.04487160814
"243","ayac1239","Ayacucho Quechua","South America",-13.84714,-74.32246,"ayac1239","quy","PE","quec1387","",FALSE,FALSE,152.805961931005,TRUE,TRUE,0
"244","movi1243","Movima","South America",-13.8115,-65.6348,"movi1243","mzp","BO","","",TRUE,TRUE,629.24819390924,TRUE,TRUE,192.514651666399
"245","kwan1289","Kwandu","Africa",-13.80147,13.11922,"kwan1289","xdo","AO","atla1278","",FALSE,FALSE,56.8895898447657,TRUE,TRUE,2882.388625226
"246","makh1266","Makhuwa-Saka","Africa",-13.6443,39.5323,"makh1266","xsq","MZ","atla1278","",FALSE,FALSE,94.4003986328617,TRUE,TRUE,1158.21249087272
"247","mure1235","Mure","South America",-13.636709,-62.2020909,"mure1235","","BO","","",TRUE,TRUE,878.959690614865,TRUE,TRUE,489.2162590888
"248","yaoo1241","Yao","Africa",-13.6119,35.2387,"yaoo1241","yao","MW;MZ;TZ;ZM","atla1278","",FALSE,FALSE,456.288215296196,TRUE,TRUE,1157.50615341521
"249","avac1239","Avá-Canoeiro","South America",-13.6081,-48.1336,"avac1239","avv","BR","tupi1275","",FALSE,FALSE,842.559598330762,TRUE,TRUE,1855.18928514893
"250","luva1239","Luvale","Africa",-13.5382,22.2924,"luva1239","lue","AO;ZM","atla1278","",FALSE,FALSE,815.203728428576,TRUE,TRUE,1986.88909714006
"251","chir1294","Chiriva","South America",-13.5,-66.3,"chir1294","","BO","pano1259","",FALSE,FALSE,607.213037534801,TRUE,TRUE,157.159142984322
"252","joaq1235","Joaquiniano","South America",-13.4,-64.67,"joaq1235","","BO","araw1281","",FALSE,FALSE,720.10329643354,TRUE,TRUE,306.119024779407
"253","taca1256","Tacana","South America",-13.39249,-68.04056,"taca1256","tna","BO","pano1259","",FALSE,FALSE,506.867906107347,TRUE,TRUE,40.5763907227882
"254","nkan1238","Nkangala","Africa",-13.3688,19.0476,"nkan1238","nkn","AO","atla1278","",FALSE,FALSE,516.693967496259,TRUE,TRUE,2279.41060679019
"255","cavi1250","Cavineña","South America",-13.3544,-66.6277,"cavi1250","cav","BO","pano1259","",FALSE,FALSE,594.905318693417,TRUE,TRUE,147.222674095109
"256","mbwe1238","Mbwela","Africa",-13.3267,18.2243,"mbwe1238","mfu","AO","atla1278","",FALSE,FALSE,442.141177887107,TRUE,TRUE,2356.56393311811
"257","huac1244","Huachipaeri","South America",-13.31951,-71.22749,"huac1244","hug","PE","hara1260","",FALSE,FALSE,363.668085481152,TRUE,TRUE,0
"258","toro1255","Toromono","South America",-13.3028,-67.3931,"toro1255","tno","BO","pano1259","",FALSE,FALSE,550.698398469692,TRUE,TRUE,91.4334354212031
"259","agav1236","Agavotaguerra","South America",-13.29849,-53.43936,"agav1236","avo","BR","unat1236","",FALSE,FALSE,1179.89608380227,TRUE,TRUE,1326.86433484685
"260","waur1244","Waurá","South America",-13.296,-53.6971,"waur1244","wau","BR","araw1281","",FALSE,FALSE,1186.40778082472,TRUE,TRUE,1300.6270995425
"261","araz1236","Arazaire","South America",-13.25,-70.8,"araz1236","","PE","pano1259","",FALSE,FALSE,389.092896939077,TRUE,TRUE,0
"262","cayu1262","Cayubaba","South America",-13.2482,-65.4822,"cayu1262","cyb","BO","","",TRUE,TRUE,680.826977295378,TRUE,TRUE,241.479269668987
"263","yala1242","Yalakalore","South America",-13.2396,-59.9925,"yala1242","xyl","BR","unat1236","",FALSE,FALSE,1073.00051155171,TRUE,TRUE,694.998762407269
"264","lako1248","Lakondê","South America",-13.2,-60.5,"lako1248","lkd","BR","namb1299","",FALSE,FALSE,1034.69905558862,TRUE,TRUE,654.741608476423
"265","baur1253","Baure","South America",-13.1278,-64.1838,"baur1253","brg","BO","araw1281","",FALSE,FALSE,771.227791044415,TRUE,TRUE,366.748517575307
"266","yauy1235","Huangascar-Topara-Yauyos Quechua","South America",-13.1144,-75.7659,"yauy1235","qux","PE","quec1387","",FALSE,FALSE,48.2645805586195,TRUE,TRUE,0
"267","saki1248","Mekens","South America",-13.054,-62.0927,"saki1248","skf","BR","tupi1275","",FALSE,FALSE,921.488116289726,TRUE,TRUE,544.975979218608
"268","mama1278","Mamaindé","South America",-12.986439,-60.101072,"mama1278","wmd","BR","namb1299","",FALSE,FALSE,1077.34804893383,TRUE,TRUE,703.102501478306
"269","saba1268","Sabanê","South America",-12.9857,-60.335,"saba1268","sae","BR","namb1299","",FALSE,FALSE,1059.01983666784,TRUE,TRUE,683.740264765213
"270","ndom1244","Ndombe","Africa",-12.96548,13.37097,"ndom1244","ndq","AO","atla1278","",FALSE,FALSE,38.662330738329,TRUE,TRUE,2823.69425793181
"271","lala1264","Lala-Bisa","Africa",-12.945,30.2297,"lala1264","leb","CD;ZM","atla1278","",FALSE,FALSE,795.479448298672,TRUE,TRUE,1313.36930170324
"272","paus1244","Warázu","South America",-12.8553,-63.1903,"paus1244","psm","BO","tupi1275","",FALSE,FALSE,856.577681339407,TRUE,TRUE,473.718464808378
"273","chin1483","Chincha Quechua","South America",-12.85,-75.649,"chin1483","qxc","PE","quec1387","",FALSE,FALSE,72.2463835192209,TRUE,TRUE,0
"274","akun1241","Akuntsu","South America",-12.8322,-60.9716,"akun1241","aqz","BR","tupi1275","",FALSE,FALSE,1018.47418038627,TRUE,TRUE,645.007266002116
"275","iton1250","Itonama","South America",-12.80431,-64.35748,"iton1250","ito","BO","","",TRUE,TRUE,784.302761128815,TRUE,TRUE,368.776459505265
"276","jaqa1244","Jaqaru","South America",-12.741939,-75.809231,"jaqa1244","jqr","PE","ayma1253","",FALSE,FALSE,66.7080383206466,TRUE,TRUE,0
"277","cauq1239","Cauqui of Cachuy","South America",-12.71823,-75.913623,"cauq1239","","","ayma1253","",FALSE,FALSE,57.6408831540856,TRUE,TRUE,0
"278","iran1263","Irántxe-Münkü","South America",-12.7178,-57.9806,"iran1263","irn","BR","","",TRUE,TRUE,1261.3622858293,TRUE,TRUE,907.702637668141
"279","wayo1238","Wayoró","South America",-12.6945,-61.3064,"wayo1238","wyr","BR","tupi1275","",FALSE,FALSE,1001.46525043766,TRUE,TRUE,631.579677482518
"280","roco1235","Rocorona","South America",-12.683215,-63.9917,"roco1235","","BO","chap1271","",FALSE,FALSE,816.263168307993,TRUE,TRUE,409.38304247689
"281","aika1237","Aikanã","South America",-12.6695,-60.5353,"aika1237","tba","BR","","",TRUE,TRUE,1061.01798313591,TRUE,TRUE,691.277966927077
"282","latu1238","Latundê","South America",-12.608792,-60.422423,"latu1238","ltn","BR","namb1299","",FALSE,FALSE,1073.10132883665,TRUE,TRUE,704.769199283104
"283","acro1239","Acroá","South America",-12.594,-40.21445,"acro1239","acs","BR","nucl1710","",FALSE,FALSE,122.607926121117,TRUE,TRUE,2701.20056104387
"284","mwan1247","Mwani","Africa",-12.5821,40.4601,"mwan1247","wmw","MZ","atla1278","",FALSE,FALSE,7.70790137283611,TRUE,TRUE,1069.1072481625
"285","mehi1240","Mehináku","South America",-12.5364,-53.521,"mehi1240","mmh","BR","araw1281","",FALSE,FALSE,1105.17210454241,TRUE,TRUE,1348.84652306485
"286","yawa1261","Yawalapití","South America",-12.5104,-53.4236,"yawa1261","yaw","BR","araw1281","",FALSE,FALSE,1099.85121690393,TRUE,TRUE,1359.72219858785
"287","miar1236","Miarrã","South America",-12.5,-53.42,"miar1236","xmi","BR","unat1236","",FALSE,FALSE,1098.70529119854,TRUE,TRUE,1360.52749133763
"288","amar1274","Amarakaeri","South America",-12.4931,-70.5533,"amar1274","amr","PE","hara1260","",FALSE,FALSE,468.530904476445,TRUE,TRUE,53.4117968171308
"289","arik1265","Arikapú","South America",-12.4878,-62.7261,"arik1265","ark","BR","nucl1710","",FALSE,FALSE,913.486624522476,TRUE,TRUE,538.155545646719
"290","umbu1257","Umbundu","Africa",-12.4763,14.4148,"umbu1257","umb","AO;NA","atla1278","",FALSE,FALSE,76.3803703820086,TRUE,TRUE,2698.57895326526
"291","inap1243","Iñapari","South America",-12.4653,-69.3083,"inap1243","inp","PE","araw1281","",FALSE,FALSE,521.550466025195,TRUE,TRUE,95.4440640967515
"292","enaw1238","Enawené-Nawé","South America",-12.4302,-58.9802,"enaw1238","unk","BR","araw1281","",FALSE,FALSE,1195.07404628544,TRUE,TRUE,836.681263230706
"293","arao1248","Araona","South America",-12.4242,-67.7293,"arao1248","aro","BO","pano1259","",FALSE,FALSE,605.988277418695,TRUE,TRUE,146.276379539718
"294","kaon1241","Kaonde","Africa",-12.4129,25.7646,"kaon1241","kqn","CD;ZM","atla1278","",FALSE,FALSE,1101.82197149753,TRUE,TRUE,1608.69104438809
"295","awet1244","Awetí","South America",-12.381944,-53.391944,"awet1244","awe","BR","tupi1275","",FALSE,FALSE,1086.04948639848,TRUE,TRUE,1368.43187150963
"296","lamb1271","Lamba","Africa",-12.3366,27.9026,"lamb1271","lam","CD;ZM","atla1278","",FALSE,FALSE,974.234417910788,TRUE,TRUE,1427.92303194867
