"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","Distancetomountain"
"5084","samv1238","Samvedi","Eurasia",18.3068,74.9104,"samv1238","smv","IN","indo1319","",FALSE,FALSE,169.596982518812,TRUE,81.4721187129382
"5085","coat1240","Coatepec Nahuatl","North America",18.32,-99.7114,"coat1240","naz","MX","utoa1244","",FALSE,FALSE,157.597388730012,TRUE,0
"5086","taim1250","Tai Mène","Eurasia",18.34,104.729,"taim1250","tmp","LA","taik1256","taid1248",FALSE,FALSE,96.2092398534413,TRUE,0
"5087","mich1245","Michoacán Nahuatl","North America",18.3412,-103.361,"mich1245","ncl","MX","utoa1244","",FALSE,FALSE,7.04795124830673,TRUE,0
"5088","sanf1264","San Felipe Otlaltepec Popoloca","North America",18.3594,-97.7432,"sanf1264","pow","MX","otom1299","",FALSE,FALSE,181.390666264352,TRUE,0
"5089","coyo1236","Coyotepec Popoloca","North America",18.3814,-97.6258,"coyo1236","pbf","MX","otom1299","",FALSE,FALSE,169.94333847539,TRUE,0
"5090","bodo1267","Bodo Gadaba","Eurasia",18.3857,82.771,"bodo1267","gbj","IN","aust1305","",FALSE,FALSE,85.1348128105554,TRUE,0
"5091","kaik1244","Kaikadi","Eurasia",18.3859,76.0003,"kaik1244","kep","IN","drav1251","",FALSE,FALSE,265.721635964552,TRUE,192.919153873993
"5092","sant1454","Santa Inés Ahuatempan Popoloca","North America",18.38647,-97.85991,"sant1454","pca","MX","otom1299","",FALSE,FALSE,189.213076253885,TRUE,0
"5093","yong1277","Yong","Eurasia",18.38726,98.97646,"yong1277","yno","TH","taik1256","",FALSE,FALSE,196.405878192993,TRUE,0
"5094","sout2973","Nahuatl, Southeastern Puebla","North America",18.39688,-97.12655,"sout2973","npl","MX","utoa1244","",FALSE,FALSE,125.508570674022,TRUE,0
"5095","sier1248","Sierra Negra Nahuatl","North America",18.45,-96.9,"sier1248","nsu","MX","utoa1244","",FALSE,FALSE,103.210909123633,TRUE,0
"5096","pamp1244","Pamplona Atta","Papunesia",18.4738,121.3,"pamp1244","att","PH","aust1307","",FALSE,FALSE,5.55626974328577,TRUE,0
"5097","mlab1235","Mlabri","Eurasia",18.5533,101.163,"mlab1235","mra","LA;TH","aust1305","",FALSE,FALSE,359.329315943488,TRUE,0
"5098","taip1250","Tai Pao","Eurasia",18.5562,104.658,"taip1250","tpo","LA","taik1256","",FALSE,FALSE,93.0158243722088,TRUE,0
"5099","decc1239","Deccan","Eurasia",18.5919,75.717,"decc1239","dcc","IN","indo1319","",FALSE,FALSE,244.861584304073,TRUE,170.5387133772
"5100","pott1240","Pottangi Ollar Gadaba","Eurasia",18.5968,82.7586,"pott1240","gdb","IN","drav1251","",FALSE,FALSE,102.671097724707,TRUE,0
"5101","gata1239","Gata'","Eurasia",18.6076,82.984,"gata1239","gaq","IN","aust1305","",FALSE,FALSE,89.1649519057044,TRUE,0
"5102","tlam1239","Tlamacazapa Nahuatl","North America",18.6239,-99.3992,"tlam1239","nuz","MX","utoa1244","",FALSE,FALSE,200.41364571979,TRUE,0
"5103","sant1423","Santa María La Alta Nahuatl","North America",18.6286,-97.7009,"sant1423","nhz","MX","utoa1244","",FALSE,FALSE,160.395168801248,TRUE,0
"5104","chig1239","Chigmecatitlán Mixtec","North America",18.6303,-98.1046,"chig1239","mii","MX","otom1299","",FALSE,FALSE,194.402856568867,TRUE,0
"5105","oriz1235","Orizaba Nahuatl","North America",18.63995,-96.97648,"oriz1235","nlv","MX","utoa1244","",FALSE,FALSE,100.577919671031,TRUE,0
"5106","tayk1238","Tay Khang","Eurasia",18.6624,104.367,"tayk1238","tnu","LA","taik1256","",FALSE,FALSE,115.870560504288,TRUE,0
"5107","sanl1248","San Luís Temalacayuca Popoloca","North America",18.6812,-97.5459,"sanl1248","pps","MX","otom1299","",FALSE,FALSE,144.307199112109,TRUE,0
"5108","west2409","Western Kayah","Eurasia",18.687,97.4877,"west2409","kyu","MM;TH","sino1245","",FALSE,FALSE,136.901616372804,TRUE,7.63819511228241
"5109","phud1238","Phudagi","Eurasia",18.7153,73.3684,"phud1238","phd","IN","indo1319","",FALSE,FALSE,34.9320672820064,TRUE,0
"5110","sanm1301","San Marcos Tlalcoyalco Popoloca","North America",18.74,-97.5936,"sanm1301","pls","MX","otom1299","",FALSE,FALSE,144.664898107509,TRUE,0
"5111","dand1238","Dandami Maria","Eurasia",18.7475,81.3598,"dand1238","daq","IN","drav1251","",FALSE,FALSE,205.7070392185,TRUE,16.9791703342649
"5112","cent2133","Central Puebla Nahuatl","North America",18.7545,-98.1264,"cent2133","ncx","MX","utoa1244","",FALSE,FALSE,189.794257876066,TRUE,0
"5113","oldn1245","Old Nubian","Africa",18.760713,31.748657,"oldn1245","onw","SD","nubi1251","",FALSE,FALSE,513.693492390506,TRUE,605.148754535131
"5114","yuca1254","Yucatec Maya","North America",18.7757,-88.9567,"yuca1254","yua","BZ;GT;MX","maya1287","",FALSE,FALSE,63.5932303673144,TRUE,182.173974651279
"5115","hung1275","Hung","Eurasia",18.7849,104.772,"hung1275","hnu","LA;VN","aust1305","",FALSE,FALSE,77.9363554476541,TRUE,0
"5116","hait1244","Haitian","North America",18.795135,-72.136115,"hait1244","hat","DO;HT","indo1319","",FALSE,FALSE,22.728445450697,TRUE,1.2532710120328
"5117","paku1238","Paku Karen","Eurasia",18.8137,97.1203,"paku1238","kpp","MM","sino1245","",FALSE,FALSE,145.069299789234,TRUE,0
"5118","nort2740","Northern Thai","Eurasia",18.857495,100.20739,"nort2740","nod","LA;MM;TH","taik1256","",FALSE,FALSE,310.768305845412,TRUE,0
"5119","kuvi1243","Kuvi","Eurasia",18.8832,83.7552,"kuvi1243","kxv","IN","drav1251","",FALSE,FALSE,63.2662127213685,TRUE,0
"5120","tete1251","Tetelcingo Nahuatl","North America",18.8854,-98.893,"tete1251","nhg","MX","utoa1244","",FALSE,FALSE,248.626363860804,TRUE,0
"5121","huax1236","Huaxcaleca Nahuatl","North America",18.8989,-96.9537,"huax1236","nhq","MX","utoa1244","",FALSE,FALSE,82.1316042955727,TRUE,0
"5122","hait1241","Haitian Vodoun Culture Language","North America",18.911,-72.394,"hait1241","hvc","HT","uncl1493","",FALSE,TRUE,18.5841287357373,TRUE,0
"5123","mokk1243","Mok","Eurasia",18.9117,99.5821,"mokk1243","mqt","TH","aust1305","",FALSE,FALSE,270.180984483775,TRUE,0
"5124","more1259","Morelos Nahuatl","North America",18.9161,-99.1322,"more1259","nhm","MX","utoa1244","",FALSE,FALSE,241.273290873759,TRUE,0
"5125","yint1235","Yintale Karen","Eurasia",18.9378,97.3368,"yint1235","kvy","MM","sino1245","",FALSE,FALSE,159.614994266721,TRUE,0
"5126","taid1247","Tai Dam","Eurasia",18.9572,102.928,"taid1247","blt","CN;LA;TH;VN","taik1256","",FALSE,FALSE,249.069746729351,TRUE,0
"5127","katk1238","Katkari","Eurasia",18.9669,73.1733,"katk1238","kfu","IN","indo1319","",FALSE,FALSE,12.4335674331612,TRUE,0
"5128","bwek1238","Bwe Karen","Eurasia",18.9796,96.9936,"bwek1238","bwe","MM;TH","sino1245","",FALSE,FALSE,163.264236700236,TRUE,0
"5129","epig1241","Epigraphic Mayan","North America",18.993121,-88.768865,"epig1241","emy","MX","maya1287","",FALSE,FALSE,54.5456228575249,TRUE,204.253072932988
"5130","laoo1244","Lao","Eurasia",19,102.46,"laoo1244","lao","KH;LA;TH","taik1256","",FALSE,FALSE,293.22051135808,TRUE,0
"5131","east2330","Eastern Lawa","Eurasia",19.0136,98.7613,"east2330","lwl","TH","aust1305","",FALSE,FALSE,225.048253405882,TRUE,0
"5132","wewa1238","Wewaw","Eurasia",19.020577,96.540526,"wewa1238","wea","MM","sino1245","",FALSE,FALSE,176.011494040391,TRUE,0
"5133","korl1238","Korlai Portuguese","Eurasia",19.0348,73.0099,"korl1238","vkp","IN","indo1319","",FALSE,FALSE,2.08439783300073,TRUE,11.1289259499519
"5134","phai1238","Prai","Eurasia",19.0383,101.218,"phai1238","prt","LA;TH","aust1305","",FALSE,FALSE,390.37523591486,TRUE,0
"5135","yinb1236","Yinbaw Karen","Eurasia",19.0383,97.2134,"yinb1236","kvu","MM","sino1245","",FALSE,FALSE,169.231610318275,TRUE,0
"5136","mobw1234","Mobwa Karen","Eurasia",19.0443,96.6027,"mobw1234","jkm","MM","sino1245","",FALSE,FALSE,176.825996205048,TRUE,0
"5137","duru1236","Duruwa","Eurasia",19.0534,82.4881,"duru1236","pci","IN","drav1251","",FALSE,FALSE,159.57905706176,TRUE,5.35301176984704
"5138","brek1238","Brek Karen","Eurasia",19.0561,96.8365,"brek1238","kvl","MM","sino1245","",FALSE,FALSE,173.270758114497,TRUE,0
"5139","bodo1266","Bodo Parja","Eurasia",19.0745,82.8774,"bodo1266","bdv","IN","indo1319","",FALSE,FALSE,137.136702027502,TRUE,0
"5140","pare1266","Gorum-Parenga","Eurasia",19.075,83.9723,"pare1266","pcj","IN","aust1305","",FALSE,FALSE,64.4523470195272,TRUE,0
"5141","jura1242","Juray","Eurasia",19.091,84.1204,"jura1242","juy","IN","aust1305","",FALSE,FALSE,52.9733205244142,TRUE,0
"5142","bilm1238","Bilma Kanuri","Africa",19.1,13.0665,"bilm1238","bms","NE","saha1256","",FALSE,FALSE,1297.56870493617,TRUE,362.694527103316
"5143","sora1254","Sora","Eurasia",19.1213,84.19,"sora1254","srb","IN","aust1305","",FALSE,FALSE,48.9125906419685,TRUE,0
"5144","cent2132","Tlaxcala-Puebla-Central Nahuatl","North America",19.1248,-98.3002,"cent2132","nhn","MX","utoa1244","",FALSE,FALSE,191.075946679207,TRUE,0
"5145","bond1245","Bondo","Eurasia",19.1512,83.8141,"bond1245","bfw","IN","aust1305","",FALSE,FALSE,82.1360587747267,TRUE,0
"5146","manu1255","Manumanaw Karen","Eurasia",19.165,96.9531,"manu1255","kxf","MM","sino1245","",FALSE,FALSE,183.60268052895,TRUE,0
"5147","maha1305","Maharastri Prakrit","Eurasia",19.18,74.71,"maha1305","pmh","IN","indo1319","",FALSE,FALSE,152.756335259409,TRUE,57.2066446648017
"5148","taid1248","Tai Do-Mene-Yo","Eurasia",19.1801,104.938,"taid1248","tyj","LA;VN","taik1256","",FALSE,FALSE,68.2865946339893,TRUE,0
"5149","kuii1252","Kui (India)","Eurasia",19.2043,83.5859,"kuii1252","kxu","IN","drav1251","",FALSE,FALSE,101.075175290806,TRUE,0
"5150","ixte1237","Ixtenco Otomi","North America",19.2146,-98.0272,"ixte1237","otz","MX","otom1299","",FALSE,FALSE,163.427111981803,TRUE,0
"5151","tepe1278","Tepecano","North America",19.2343,-101.729,"tepe1278","tep","MX","utoa1244","",FALSE,FALSE,141.488667438439,TRUE,0
"5152","konk1267","Maharashtrian Konkani","Eurasia",19.2414,73.9166,"konk1267","knn","IN","indo1319","",FALSE,FALSE,80.320711892816,TRUE,0
"5153","pure1242","Purepecha","North America",19.2467,-101.631,"pure1242","tsz","MX;US","tara1323","",FALSE,FALSE,146.131861437629,TRUE,0
"5154","bhat1265","Bhatri","Eurasia",19.26078,82.24055,"bhat1265","bgw","IN","indo1319","",FALSE,FALSE,193.209009163595,TRUE,40.045252534865
"5155","mall1246","Mal","Eurasia",19.273,101.204,"mall1246","mlf","LA;TH","aust1305","",FALSE,FALSE,404.267270338489,TRUE,0
"5156","tema1239","Temascaltepec Nahuatl","North America",19.3282,-99.7968,"tema1239","nhv","MX","utoa1244","",FALSE,FALSE,259.039319748996,TRUE,0
"5157","peng1244","Pengo","Eurasia",19.3435,83.6552,"peng1244","peg","IN","drav1251","",FALSE,FALSE,104.959453786587,TRUE,0
"5158","oduu1239","O'du","Eurasia",19.3497,104.106,"oduu1239","tyh","LA;VN","aust1305","",FALSE,FALSE,150.394944190624,TRUE,0
"5159","thoo1240","Tho","Eurasia",19.3563,105.363,"thoo1240","tou","VN","aust1305","",FALSE,FALSE,37.4746628908569,TRUE,11.1326849524078
"5160","sanf1262","San Francisco Matlatzinca","North America",19.3584,-100.058,"sanf1262","mat","MX","otom1299","",FALSE,FALSE,243.417105666078,TRUE,0
"5161","thee1239","Theen","Eurasia",19.379873,102.414123,"thee1239","","LA","aust1305","",FALSE,FALSE,306.31183955964,TRUE,0
"5162","atzi1235","Atzingo Matlatzinca","North America",19.3871,-99.9239,"atzi1235","ocu","MX","otom1299","",FALSE,FALSE,255.330852613433,TRUE,0
"5163","tila1239","Tilapa Otomi","North America",19.4403,-99.5074,"tila1239","otl","MX","otom1299","",FALSE,FALSE,270.279484867309,TRUE,0
"5164","andh1242","Andh","Eurasia",19.4734,77.7156,"andh1242","anr","IN","indo1319","",FALSE,FALSE,430.246564105397,TRUE,199.883812715145
"5165","pais1238","Paisaci Prakrit","Eurasia",19.48,75.38,"pais1238","qpp","IN","indo1319","",FALSE,FALSE,215.26014210396,TRUE,128.201831847985
"5166","geba1237","Geba Karen","Eurasia",19.4991,96.9492,"geba1237","kvq","MM","sino1245","",FALSE,FALSE,219.713865234822,TRUE,0
"5167","kaya1315","Kayan Lahwi","Eurasia",19.5183,97.4138,"kaya1315","pdu","MM;TH","sino1245","",FALSE,FALSE,221.190347849464,TRUE,0
"5168","west2631","Western Highland Purepecha","North America",19.5392,-102.154,"west2631","pua","MX;US","tara1323","",FALSE,FALSE,166.180673648608,TRUE,0
"5169","temo1245","Temoaya Otomi","North America",19.6001,-99.6541,"temo1245","ott","MX","otom1299","",FALSE,FALSE,272.644334896587,TRUE,0
"5170","khun1259","Khün","Eurasia",19.6062,99.3363,"khun1259","kkh","LA;MM;TH","taik1256","",FALSE,FALSE,301.836726143018,TRUE,0
"5171","hawa1247","Hawai'i Creole English","Papunesia",19.6287,-155.437,"hawa1247","hwc","US","indo1319","",FALSE,FALSE,36.6207072026413,TRUE,0
"5172","hawa1245","Hawaiian","Papunesia",19.6297,-155.43,"hawa1245","haw","US","aust1307","",FALSE,FALSE,35.9441344551982,TRUE,0
"5173","hars1241","Harsusi","Eurasia",19.6511,56.1562,"hars1241","hss","OM","afro1255","",FALSE,FALSE,118.66057237916,TRUE,339.478148268508
"5174","tait1248","Tai Thanh","Eurasia",19.66,104.933,"tait1248","tmm","LA;VN","taik1256","",FALSE,FALSE,80.8216921435303,TRUE,0
"5175","geko1235","Geko Karen","Eurasia",19.6741,96.5308,"geko1235","ghk","MM","sino1245","",FALSE,FALSE,219.36535399037,TRUE,0
"5176","sout1549","Southeastern Kolami","Eurasia",19.6908,78.5936,"sout1549","nit","IN","drav1251","",FALSE,FALSE,460.889033617735,TRUE,199.922013836383
"5177","mroc1235","Mro Chin","Eurasia",19.71,93.995,"mroc1235","cmr","MM","sino1245","",FALSE,FALSE,15.7136201704861,TRUE,0
"5178","clas1250","Classical Nahuatl","North America",19.72,-96.97,"clas1250","nci","MX","utoa1244","",FALSE,FALSE,51.1036103033524,TRUE,0
"5179","mich1246","Michoacán Mazahua","North America",19.7239,-100.293,"mich1246","mmc","MX","otom1299","",FALSE,FALSE,259.502789854692,TRUE,0
"5180","cent2144","Central Mazahua","North America",19.7357,-100.018,"cent2144","maz","MX","otom1299","",FALSE,FALSE,277.922124260984,TRUE,0
"5181","mari1414","Maria (India)","Eurasia",19.7875,79.9144,"mari1414","mrr","IN","drav1251","",FALSE,FALSE,386.503980604896,TRUE,188.431428676508
"5182","west2396","Western Lawa","Eurasia",19.8678,99.2057,"west2396","lcp","TH","aust1305","",FALSE,FALSE,314.104661238091,TRUE,0
"5183","esta1236","Estado de México Otomi","North America",19.8781,-99.61,"esta1236","ots","MX","otom1299","",FALSE,FALSE,253.815146804601,TRUE,0
"5184","lame1256","Lamet","Eurasia",19.8829,100.268,"lame1256","lbn","LA;TH","aust1305","",FALSE,FALSE,380.096609225076,TRUE,0
"5185","wadd1237","Waddar","Eurasia",19.8838,77.1673,"wadd1237","wbq","IN","drav1251","",FALSE,FALSE,381.222267501283,TRUE,142.100411013046
"5186","east2342","Eastern Kayah","Eurasia",19.8939,98.3359,"east2342","eky","MM;TH","sino1245","",FALSE,FALSE,278.516181938851,TRUE,0
"5187","phon1246","Phong-Kniang","Eurasia",19.9622,104.088,"phon1246","pnx","LA;VN","aust1305","",FALSE,FALSE,168.449865699398,TRUE,0
"5188","pard1243","Pardhi","Eurasia",19.9989,77.1234,"pard1243","pcl","IN","indo1319","",FALSE,FALSE,378.368342737145,TRUE,128.723337243792
"5189","sans1269","Sanskrit","Eurasia",20,77,"sans1269","san","IN","indo1319","",FALSE,FALSE,367.223139481073,TRUE,126.915110195398
"5190","tail1247","Tai Long","Eurasia",20.045,102.407,"tail1247","thi","LA","taik1256","",FALSE,FALSE,324.813411913328,TRUE,0
"5191","zaca1241","Zacatlán-Ahuacatlán-Tepetzintla Nahuatl","North America",20.0581,-97.8974,"zaca1241","nhi","MX","utoa1244","",FALSE,FALSE,99.7641742223004,TRUE,0
"5192","chin1478","Chinbon Chin","Eurasia",20.0776,94.0506,"chin1478","cnb","MM","sino1245","",FALSE,FALSE,31.1313337226341,TRUE,0
"5193","yinc1238","Yinchia","Eurasia",20.0833,97.9166,"yinc1238","yin","MM","aust1305","",FALSE,FALSE,286.465381065427,TRUE,26.1957025640043
"5194","mand1413","Manda (India)","Eurasia",20.0962,83.6749,"mand1413","mha","IN","drav1251","",FALSE,FALSE,150.657102713333,TRUE,0
"5195","nort2699","Northwestern Kolami","Eurasia",20.1022,78.4934,"nort2699","kfb","IN","drav1251","",FALSE,FALSE,503.835959236837,TRUE,153.299020287783
"5196","sout2711","Southern Gondi","Eurasia",20.10446,80.27811,"sout2711","ggo","IN","drav1251","",FALSE,FALSE,392.49541543507,TRUE,143.593391466522
"5197","sumt1234","Sumtu Chin","Eurasia",20.1238,93.8367,"sumt1234","csv","MM","sino1245","",FALSE,FALSE,21.3729486218696,TRUE,0
"5198","nort2957","Northern Puebla Nahuatl","North America",20.1356,-97.9814,"nort2957","ncj","MX","utoa1244","",FALSE,FALSE,101.035631152004,TRUE,0
"5199","quer1236","Querétaro Otomi","North America",20.1396,-100.115,"quer1236","otq","MX","otom1299","",FALSE,FALSE,287.096831035952,TRUE,1.21764979375161
"5200","filo1235","Filomeno Mata Totonac","North America",20.1415,-97.5931,"filo1235","tlp","MX","toto1251","",FALSE,FALSE,70.0484882025883,TRUE,0
"5201","east2340","Eastern Muria","Eurasia",20.1422,80.8893,"east2340","emu","IN","drav1251","",FALSE,FALSE,356.972115049053,TRUE,139.717042651923
"5202","high1278","Highland Puebla Nahuatl","North America",20.1554,-97.5556,"high1278","azz","MX","utoa1244","",FALSE,FALSE,66.171620615144,TRUE,0
"5203","zaye1235","Lahta-Zayein Karen","Eurasia",20.16,96.908,"zaye1235","kxk","MM","sino1245","",FALSE,FALSE,264.938683013661,TRUE,0
"5204","farw1235","Far Western Muria","Eurasia",20.1754,80.4712,"farw1235","fmu","IN","drav1251","",FALSE,FALSE,388.430198748073,TRUE,132.746594483016
"5205","yecu1235","Yecuatla Totonac","North America",20.1765,-96.8741,"yecu1235","tlc","MX","toto1251","",FALSE,FALSE,13.6090969527062,TRUE,9.49154337540383
"5206","paok1235","Pa'o Karen","Eurasia",20.211,97.5969,"paok1235","blk","MM;TH","sino1245","",FALSE,FALSE,295.547867961809,TRUE,46.3911570112153
"5207","mezq1235","Mezquital Otomi","North America",20.2274,-99.5564,"mezq1235","ote","MX;US","otom1299","",FALSE,FALSE,233.151658910197,TRUE,0
"5208","uppe1275","Upper Necaxa Totonac","North America",20.236,-97.81,"uppe1275","tku","MX","toto1251","",FALSE,FALSE,80.5403773765362,TRUE,0
"5209","west2408","Western Muria","Eurasia",20.2384,80.7006,"west2408","mut","IN","drav1251","",FALSE,FALSE,377.837802138151,TRUE,125.924424274141
"5210","khmu1256","Khmu","Eurasia",20.2463,101.671,"khmu1256","kjg","CN;LA;MM;TH;VN","aust1305","",FALSE,FALSE,398.865576973277,TRUE,0
"5211","munc1235","Mün Chin","Eurasia",20.289,94.3929,"munc1235","mwq","MM","sino1245","",FALSE,FALSE,67.5054334179867,TRUE,0
"5212","tecp1235","Tecpatlán Totonac","North America",20.2957,-97.8436,"tecp1235","tcw","MX","toto1251","",FALSE,FALSE,79.1895527491007,TRUE,0
"5213","halb1244","Halbi","Eurasia",20.3081,81.3742,"halb1244","hlb","IN","indo1319","",FALSE,FALSE,338.962473742047,TRUE,123.095356459663
"5214","chha1249","Chhattisgarhi","Eurasia",20.3601,82.0483,"chha1249","hne","IN","indo1319","",FALSE,FALSE,295.679094817828,TRUE,74.7394927753971
"5215","high1243","Highland Totonac","North America",20.3798,-97.6159,"high1243","tos","MX","toto1251","",FALSE,FALSE,55.252122504149,TRUE,2.01135105523253
"5216","inth1238","Intha-Danu","Eurasia",20.392,96.9388,"inth1238","int","MM","sino1245","",FALSE,FALSE,273.176493165026,TRUE,0
"5217","dama1278","Daman-Diu Portuguese","Eurasia",20.396759,72.84146,"dama1278","idb","IN","indo1319","",FALSE,FALSE,1.83988449534332,TRUE,29.4227577588903
"5218","taun1248","Taungyo","Eurasia",20.4104,96.7401,"taun1248","tco","MM","sino1245","",FALSE,FALSE,256.970001528011,TRUE,0
"5219","naha1262","Nahari","Eurasia",20.4118,81.97747,"naha1262","nhh","IN","indo1319","",FALSE,FALSE,304.617396895384,TRUE,83.8437925298159
"5220","tena1241","Tenango Otomi","North America",20.4262,-98.1751,"tena1241","otn","MX","otom1299","",FALSE,FALSE,101.02594433947,TRUE,0
"5221","taid1249","Tai Daeng","Eurasia",20.4559,104.625,"taid1249","tyr","LA;VN","taik1256","",FALSE,FALSE,143.93217360693,TRUE,0
"5222","west1511","Western Totonac","North America",20.4574,-97.9486,"west1511","tqt","MX","toto1251","",FALSE,FALSE,79.4999297891372,TRUE,0
"5223","dana1252","Danau","Eurasia",20.4957,96.998,"dana1252","dnu","MM","aust1305","",FALSE,FALSE,281.298873773373,TRUE,0
"5224","rakh1245","Rakhine","Eurasia",20.527429,93.145906,"rakh1245","rki","BD;MM","sino1245","",FALSE,FALSE,5.70126647778483,TRUE,17.7341049228811
"5225","kama1350","Kamar","Eurasia",20.5342,81.9101,"kama1350","keq","IN","indo1319","",FALSE,FALSE,317.561444563854,TRUE,98.7930017293147
