"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide"
"746","wikn1245","Wik-Ngathana","Australia",-13.8691,141.532,"wikn1245","wig","AU","pama1250","",FALSE,FALSE
"747","wage1238","Wageman","Australia",-13.8627,131.893,"wage1238","waq","AU","","",TRUE,TRUE
"748","ayac1239","Ayacucho Quechua","South America",-13.84714,-74.32246,"ayac1239","quy","PE","quec1387","",FALSE,FALSE
"749","wike1239","Wik-Epa","Australia",-13.846,141.858,"wike1239","wie","AU","pama1250","",FALSE,FALSE
"750","mota1237","Mota","Papunesia",-13.835361,167.690924,"mota1237","mtt","VU","aust1307","",FALSE,FALSE
"751","wulw1234","Wulwulam","Australia",-13.817802,131.830997,"wulw1234","","AU","gunw1250","",FALSE,FALSE
"752","movi1243","Movima","South America",-13.8115,-65.6348,"movi1243","mzp","BO","","",TRUE,TRUE
"753","kwan1289","Kwandu","Africa",-13.80147,13.11922,"kwan1289","xdo","AO","atla1278","",FALSE,FALSE
"754","mari1423","Mariyedi","Australia",-13.7687,129.876,"mari1423","zmy","AU","west2434","",FALSE,FALSE
"755","leme1238","Lemerig","Papunesia",-13.739697,167.420676,"leme1238","lrz","VU","aust1307","",FALSE,FALSE
"756","aghu1254","Aghu Tharnggalu","Australia",-13.735,142.426,"aghu1254","ggr","AU","pama1250","",FALSE,FALSE
"757","wika1238","Wikalkan","Australia",-13.6835,141.557,"wika1238","wik","AU","pama1250","",FALSE,FALSE
"758","mara1386","Maranunggu","Australia",-13.6754,130.12,"mara1386","zmr","AU","west2434","",FALSE,FALSE
"759","motl1237","Mwotlap","Papunesia",-13.655015,167.706277,"motl1237","mlv","VU","aust1307","",FALSE,FALSE
"760","mand1416","Manda (Australia)","Australia",-13.6481,129.885,"mand1416","zma","AU","west2434","",FALSE,FALSE
"761","makh1266","Makhuwa-Saka","Africa",-13.6443,39.5323,"makh1266","xsq","MZ","atla1278","",FALSE,FALSE
"762","mure1235","Mure","South America",-13.636709,-62.2020909,"mure1235","","BO","","",TRUE,TRUE
"763","yaoo1241","Yao","Africa",-13.6119,35.2387,"yaoo1241","yao","MW;MZ;TZ;ZM","atla1278","",FALSE,FALSE
"764","avac1239","Avá-Canoeiro","South America",-13.6081,-48.1336,"avac1239","avv","BR","tupi1275","",FALSE,FALSE
"765","amii1238","Ami","Australia",-13.5573,130.04,"amii1238","amy","AU","west2434","",FALSE,FALSE
"766","leha1244","Lehalurup","Papunesia",-13.542726,167.343342,"leha1244","urr","VU","aust1307","",FALSE,FALSE
"767","kamu1258","Kamu","Australia",-13.5393,131.098,"kamu1258","xmu","AU","east2374","",FALSE,FALSE
"768","luva1239","Luvale","Africa",-13.5382,22.2924,"luva1239","lue","AO;ZM","atla1278","",FALSE,FALSE
"769","leha1243","Lehali","Papunesia",-13.5043,167.332,"leha1243","tql","VU","aust1307","",FALSE,FALSE
"770","chir1294","Chiriva","South America",-13.5,-66.3,"chir1294","","BO","pano1259","",FALSE,FALSE
"771","wikn1246","Wikngenchera","Australia",-13.4957,141.599,"wikn1246","wua","AU","pama1250","",FALSE,FALSE
"772","urni1239","Urningangg","Australia",-13.4766,133.023,"urni1239","urc","AU","giim1238","",FALSE,FALSE
"773","rita1239","Ritarungo","Australia",-13.4559,135.259,"rita1239","rit","AU","pama1250","",FALSE,FALSE
"774","mull1237","Mullukmulluk","Australia",-13.427,130.664,"mull1237","mpb","AU","nort1547","",FALSE,FALSE
"775","joaq1235","Joaquiniano","South America",-13.4,-64.67,"joaq1235","","BO","araw1281","",FALSE,FALSE
"776","taca1256","Tacana","South America",-13.39249,-68.04056,"taca1256","tna","BO","pano1259","",FALSE,FALSE
"777","nkan1238","Nkangala","Africa",-13.3688,19.0476,"nkan1238","nkn","AO","atla1278","",FALSE,FALSE
"778","cavi1250","Cavineña","South America",-13.3544,-66.6277,"cavi1250","cav","BO","pano1259","",FALSE,FALSE
"779","loto1240","Lo-Toga","Papunesia",-13.334872,166.634338,"loto1240","lht","VU","aust1307","",FALSE,FALSE
"780","mbwe1238","Mbwela","Africa",-13.3267,18.2243,"mbwe1238","mfu","AO","atla1278","",FALSE,FALSE
"781","kanj1260","Kanju","Australia",-13.3243,142.893,"kanj1260","kbe","AU","pama1250","",FALSE,FALSE
"782","huac1244","Huachipaeri","South America",-13.31951,-71.22749,"huac1244","hug","PE","hara1260","",FALSE,FALSE
"783","toro1255","Toromono","South America",-13.3028,-67.3931,"toro1255","tno","BO","pano1259","",FALSE,FALSE
"784","agav1236","Agavotaguerra","South America",-13.29849,-53.43936,"agav1236","avo","BR","unat1236","",FALSE,FALSE
"785","waur1244","Waurá","South America",-13.296,-53.6971,"waur1244","wau","BR","araw1281","",FALSE,FALSE
"786","wall1257","East Uvean","Papunesia",-13.2903,-176.207,"wall1257","wls","WF","aust1307","",FALSE,FALSE
"787","araz1236","Arazaire","South America",-13.25,-70.8,"araz1236","","PE","pano1259","",FALSE,FALSE
"788","cayu1262","Cayubaba","South America",-13.2482,-65.4822,"cayu1262","cyb","BO","","",TRUE,TRUE
"789","yala1242","Yalakalore","South America",-13.2396,-59.9925,"yala1242","xyl","BR","unat1236","",FALSE,FALSE
"790","anta1255","Antankarana Malagasy","Africa",-13.2164,49.2402,"anta1255","xmv","MG","aust1307","",FALSE,FALSE
"791","giyu1238","Giyug","Australia",-13.2001,130.092,"giyu1238","giy","AU","unat1236","",FALSE,FALSE
"792","lako1248","Lakondê","South America",-13.2,-60.5,"lako1248","lkd","BR","namb1299","",FALSE,FALSE
"793","dayi1244","Dayi","Australia",-13.1806,136.22,"dayi1244","dax","AU","pama1250","",FALSE,FALSE
"794","umpi1239","Umpila","Australia",-13.1528,143.467,"umpi1239","ump","AU","pama1250","",FALSE,FALSE
"795","baur1253","Baure","South America",-13.1278,-64.1838,"baur1253","brg","BO","araw1281","",FALSE,FALSE
"796","hiww1237","Hiw","Papunesia",-13.126367,166.584857,"hiww1237","hiw","VU","aust1307","",FALSE,FALSE
"797","yauy1235","Huangascar-Topara-Yauyos Quechua","South America",-13.1144,-75.7659,"yauy1235","qux","PE","quec1387","",FALSE,FALSE
"798","wara1290","Warray","Australia",-13.0941,131.236,"wara1290","wrz","AU","gunw1250","",FALSE,FALSE
"799","saki1248","Mekens","South America",-13.054,-62.0927,"saki1248","skf","BR","tupi1275","",FALSE,FALSE
"800","mama1278","Mamaindé","South America",-12.986439,-60.101072,"mama1278","wmd","BR","namb1299","",FALSE,FALSE
"801","saba1268","Sabanê","South America",-12.9857,-60.335,"saba1268","sae","BR","namb1299","",FALSE,FALSE
"802","ndom1244","Ndombe","Africa",-12.96548,13.37097,"ndom1244","ndq","AO","atla1278","",FALSE,FALSE
"803","bush1250","Kibosy Kiantalaotsy-Majunga","Africa",-12.9652,45.1368,"bush1250","buc","YT","aust1307","",FALSE,FALSE
"804","remb1249","Rembarrnga","Australia",-12.9608,134.308,"remb1249","rmb","AU","gunw1250","",FALSE,FALSE
"805","lala1264","Lala-Bisa","Africa",-12.945,30.2297,"lala1264","leb","CD;ZM","atla1278","",FALSE,FALSE
"806","umbu1235","Umbugarla","Australia",-12.9325,131.825,"umbu1235","umr","AU","","",TRUE,TRUE
"807","djin1252","Djinba","Australia",-12.93,134.967,"djin1252","djb","AU","pama1250","",FALSE,FALSE
"808","mbiy1238","Mbiywom","Australia",-12.89620501,142.2710997,"mbiy1238","","AU","pama1250","",FALSE,FALSE
"809","djap1238","Djapu","Australia",-12.879764,136.417978,"djap1238","","","pama1250","dhuw1249",FALSE,FALSE
"810","wadj1254","Wadjiginy","Australia",-12.8596,130.737,"wadj1254","wdj","AU","","",TRUE,TRUE
"811","paus1244","Warázu","South America",-12.8553,-63.1903,"paus1244","psm","BO","tupi1275","",FALSE,FALSE
"812","chin1483","Chincha Quechua","South America",-12.85,-75.649,"chin1483","qxc","PE","quec1387","",FALSE,FALSE
"813","ngan1295","Ngandi","Australia",-12.8448,134.649,"ngan1295","nid","AU","gunw1250","",FALSE,FALSE
"814","akun1241","Akuntsu","South America",-12.8322,-60.9716,"akun1241","aqz","BR","tupi1275","",FALSE,FALSE
"815","maor1244","Maore Comorian","Africa",-12.830306,45.154942,"maor1244","swb","YT","atla1278","",FALSE,FALSE
"816","iton1250","Itonama","South America",-12.80431,-64.35748,"iton1250","ito","BO","","",TRUE,TRUE
"817","uwin1234","Uwinymil","Australia",-12.8,131.7,"uwin1234","","AU","gunw1250","",FALSE,FALSE
"818","dhuw1249","Dhuwal","Australia",-12.7825,136.008,"dhuw1249","duj","AU","pama1250","",FALSE,FALSE
"819","leni1238","Linngithigh","Australia",-12.771375,141.962,"leni1238","lnj","AU","pama1250","",FALSE,FALSE
"820","jaqa1244","Jaqaru","South America",-12.741939,-75.809231,"jaqa1244","jqr","PE","ayma1253","",FALSE,FALSE
"821","ngko1236","Ngkoth","Australia",-12.740575,141.886762,"ngko1236","","AU","pama1250","",FALSE,FALSE
"822","cauq1239","Cauqui of Cachuy","South America",-12.71823,-75.913623,"cauq1239","","","ayma1253","",FALSE,FALSE
"823","iran1263","Irántxe-Münkü","South America",-12.7178,-57.9806,"iran1263","irn","BR","","",TRUE,TRUE
"824","gugu1256","Roth's Gugu Warra","Australia",-12.713,142.569,"gugu1256","wrw","AU","pama1250","",FALSE,FALSE
"825","kung1259","Kungarakany","Australia",-12.7,130.881,"kung1259","ggk","AU","","",TRUE,TRUE
"826","wayo1238","Wayoró","South America",-12.6945,-61.3064,"wayo1238","wyr","BR","tupi1275","",FALSE,FALSE
"827","roco1235","Rocorona","South America",-12.683215,-63.9917,"roco1235","","BO","chap1271","",FALSE,FALSE
"828","aika1237","Aikanã","South America",-12.6695,-60.5353,"aika1237","tba","BR","","",TRUE,TRUE
"829","gura1252","Guragone","Australia",-12.66855,134.09501,"gura1252","gge","AU","mani1293","",FALSE,FALSE
"830","ngur1260","Ngurmbur","Australia",-12.6483,132.508,"ngur1260","nrx","AU","unat1236","",FALSE,FALSE
"831","latu1238","Latundê","South America",-12.608792,-60.422423,"latu1238","ltn","BR","namb1299","",FALSE,FALSE
"832","acro1239","Acroá","South America",-12.594,-40.21445,"acro1239","acs","BR","nucl1710","",FALSE,FALSE
"833","mwan1247","Mwani","Africa",-12.5821,40.4601,"mwan1247","wmw","MZ","atla1278","",FALSE,FALSE
"834","tyan1235","Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","Australia",-12.544,141.984,"tyan1235","","AU","pama1250","",FALSE,FALSE
"835","awng1245","Awngthim","Australia",-12.544,141.984,"awng1245","gwm","AU","pama1250","tyan1235",FALSE,FALSE
"836","mehi1240","Mehináku","South America",-12.5364,-53.521,"mehi1240","mmh","BR","araw1281","",FALSE,FALSE
"837","alng1239","Alngith","Australia",-12.5324,141.938,"alng1239","aid","AU","pama1250","",FALSE,FALSE
"838","yinw1236","Yinwum","Australia",-12.52068956,142.7036225,"yinw1236","yxm","AU","pama1250","",FALSE,FALSE
"839","gaga1251","Gaagudju","Australia",-12.5176,132.643,"gaga1251","gbu","AU","","",TRUE,TRUE
"840","yawa1261","Yawalapití","South America",-12.5104,-53.4236,"yawa1261","yaw","BR","araw1281","",FALSE,FALSE
"841","arit1239","Aritinngitigh","Australia",-12.50839255,142.138748,"arit1239","dth","AU","pama1250","",FALSE,FALSE
"842","rotu1241","Rotuman","Papunesia",-12.5008,177.066,"rotu1241","rtm","FJ","aust1307","",FALSE,FALSE
"843","miar1236","Miarrã","South America",-12.5,-53.42,"miar1236","xmi","BR","unat1236","",FALSE,FALSE
"844","kuuk1238","Kuuku-Ya'u","Australia",-12.4947,143.165,"kuuk1238","kuy","AU","pama1250","",FALSE,FALSE
"845","amar1274","Amarakaeri","South America",-12.4931,-70.5533,"amar1274","amr","PE","hara1260","",FALSE,FALSE
"846","arik1265","Arikapú","South America",-12.4878,-62.7261,"arik1265","ark","BR","nucl1710","",FALSE,FALSE
"847","tyar1236","Tyaraity","Australia",-12.4868,130.676,"tyar1236","woa","AU","nort1547","",FALSE,FALSE
"848","umbu1257","Umbundu","Africa",-12.4763,14.4148,"umbu1257","umb","AO;NA","atla1278","",FALSE,FALSE
"849","inap1243","Iñapari","South America",-12.4653,-69.3083,"inap1243","inp","PE","araw1281","",FALSE,FALSE
"850","djin1253","Djinang","Australia",-12.462,134.82,"djin1253","dji","AU","pama1250","",FALSE,FALSE
"851","enaw1238","Enawené-Nawé","South America",-12.4302,-58.9802,"enaw1238","unk","BR","araw1281","",FALSE,FALSE
"852","nucl1327","Limilngan","Australia",-12.4294,131.845,"nucl1327","lmc","AU","limi1242","",FALSE,FALSE
"853","arao1248","Araona","South America",-12.4242,-67.7293,"arao1248","aro","BO","pano1259","",FALSE,FALSE
"854","kaon1241","Kaonde","Africa",-12.4129,25.7646,"kaon1241","kqn","CD;ZM","atla1278","",FALSE,FALSE
"855","lara1258","Laragia","Australia",-12.4111,130.922,"lara1258","lrg","AU","","",TRUE,TRUE
"856","angu1242","Anguthimri","Australia",-12.395,141.755,"angu1242","awg","AU","pama1250","",FALSE,FALSE
"857","awet1244","Awetí","South America",-12.381944,-53.391944,"awet1244","awe","BR","tupi1275","",FALSE,FALSE
"858","gunw1252","Bininj Kun-Wok","Australia",-12.3398,133.358,"gunw1252","gup","AU","gunw1250","",FALSE,FALSE
"859","lamb1271","Lamba","Africa",-12.3366,27.9026,"lamb1271","lam","CD;ZM","atla1278","",FALSE,FALSE
"860","alap1235","Alapmunte","South America",-12.329886,-59.996702,"alap1235","apv","BR","unat1236","",FALSE,FALSE
"861","mwal1237","Mwali Comorian","Africa",-12.3164,43.741,"mwal1237","wlc","KM","atla1278","",FALSE,FALSE
"862","bura1267","Burarra","Australia",-12.3061,134.365,"bura1267","bvr","AU","mani1293","",FALSE,FALSE
"863","kuik1246","Kuikúro-Kalapálo","South America",-12.3035,-53.2261,"kuik1246","kui","BR","cari1283","",FALSE,FALSE
"864","wuln1239","Wulna","Australia",-12.3022,131.261,"wuln1239","wux","AU","limi1242","",FALSE,FALSE
"865","iten1243","Itene","South America",-12.2994,-64.9841,"iten1243","ite","BO","chap1271","",FALSE,FALSE
"866","gupa1247","Gupapuyngu","Australia",-12.2868,135.337,"gupa1247","guf","AU","pama1250","",FALSE,FALSE
"867","erre1238","Erre","Australia",-12.2839,132.868,"erre1238","err","AU","giim1238","",FALSE,FALSE
"868","marr1256","Marriammu","Australia",-12.28,130.5,"marr1256","xru","AU","west2434","",FALSE,FALSE
"869","tiko1237","Tikopia","Papunesia",-12.2766,168.822,"tiko1237","tkp","SB","aust1307","",FALSE,FALSE
"870","kama1373","Kamayurá","South America",-12.2661,-53.4651,"kama1373","kay","BR","tupi1275","",FALSE,FALSE
"871","guma1253","Gumatj","Australia",-12.25254,136.83042,"guma1253","gnn","AU","pama1250","",FALSE,FALSE
"872","mang1382","Mangerr","Australia",-12.2391,132.973,"mang1382","zme","AU","giim1238","",FALSE,FALSE
"873","ndzw1235","Ndzwani Comorian","Africa",-12.2123,44.3709,"ndzw1235","wni","KM","atla1278","",FALSE,FALSE
"874","coco1260","Cocos Islands Malay","Papunesia",-12.193342,96.833679,"coco1260","coa","MY","aust1307","",FALSE,FALSE
"875","huay1241","Huaylla Wanca Quechua","South America",-12.1809,-75.2055,"huay1241","qvw","PE","quec1387","",FALSE,FALSE
"876","kano1245","Kanoê","South America",-12.1789,-64.5812,"kano1245","kxo","BR","","",TRUE,TRUE
"877","mpal1237","Mpalityanh-Luthigh","Australia",-12.16733589,142.4853284,"mpal1237","","AU","pama1250","",FALSE,FALSE
"878","chac1251","Chácobo","South America",-12.133,-66.7164,"chac1251","cao","BO","pano1259","",FALSE,FALSE
"879","mach1267","Machiguenga","South America",-12.1291,-72.5017,"mach1267","mcb","PE","araw1281","",FALSE,FALSE
"880","arua1261","Aruá (Rondonia State)","South America",-12.1186,-62.4357,"arua1261","arx","BR","tupi1275","",FALSE,FALSE
"881","nant1250","Nanti","South America",-12.1018,-72.3507,"nant1250","cox","PE","araw1281","",FALSE,FALSE
"882","wany1246","Wanyam","South America",-12.1,-63.1,"wany1246","","BR","chap1271","",FALSE,FALSE
"883","yann1237","Yan-nhangu","Australia",-12.0853,134.877,"yann1237","jay","AU","pama1250","",FALSE,FALSE
"884","tong1321","Tonga (Nyasa)","Africa",-12.0816,34.0613,"tong1321","tog","MW","atla1278","",FALSE,FALSE
"885","naka1260","Nakara","Australia",-12.07653,134.32729,"naka1260","nck","AU","mani1293","",FALSE,FALSE
"886","sala1273","Salamãi","South America",-12.0499,-61.25,"sala1273","mnd","BR","tupi1275","",FALSE,FALSE
"887","mati1253","Matipuhy","South America",-12.0456,-53.3994,"mati1253","mzo","BR","cari1283","",FALSE,FALSE
"888","djeo1235","Djeoromitxí","South America",-12.038,-64.6694,"djeo1235","jbt","BR","nucl1710","",FALSE,FALSE
"889","yang1305","Yangathimri","Australia",-12.032,141.846,"yang1305","tjj","AU","pama1250","",FALSE,FALSE
"890","djam1256","Djambarrpuyngu","Australia",-12.021,135.59,"djam1256","djr","AU","pama1250","",FALSE,FALSE
"891","djee1236","Djeebbana","Australia",-12.0133,134.097,"djee1236","djj","AU","mani1293","",FALSE,FALSE
"892","yupu1235","Yuputhimri","Australia",-12.004,141.847,"yupu1235","","AU","pama1250","",FALSE,FALSE
"893","paca1246","Pacahuara","South America",-11.9968,-65.5568,"paca1246","pcp","BO","pano1259","",FALSE,FALSE
"894","amar1271","Amurdak","Australia",-11.9876,132.878,"amar1271","amg","AU","iwai1246","",FALSE,FALSE
"895","wuth1237","Wuthathi","Australia",-11.971,143.0879,"wuth1237","","AU","pama1250","",FALSE,FALSE
"896","makh1261","Makhuwa-Meetto","Africa",-11.9553,38.6874,"makh1261","mgh","MZ;TZ","atla1278","",FALSE,FALSE
"897","dhan1270","Dhangu","Australia",-11.9493,135.752,"dhan1270","dhg","AU","pama1250","",FALSE,FALSE
"898","sara1331","Saraveca","South America",-11.9423,-65.3945,"sara1331","sar","BO","araw1281","",FALSE,FALSE
"899","seba1247","Seba","Africa",-11.9396,27.5144,"seba1247","kdg","CD;ZM","atla1278","",FALSE,FALSE
"900","asha1243","Asháninka","South America",-11.9311,-73.9073,"asha1243","cni","PE","araw1281","",FALSE,FALSE
"901","kunb1251","Kunbarlang","Australia",-11.9133,133.723,"kunb1251","wlg","AU","gunw1250","",FALSE,FALSE
"902","tupa1250","Tuparí","South America",-11.8884,-62.2544,"tupa1250","tpr","BR","tupi1275","",FALSE,FALSE
"903","maku1278","Makuráp","South America",-11.8701,-64.3201,"maku1278","mpu","BR","tupi1275","",FALSE,FALSE
"904","trum1247","Trumai","South America",-11.8119,-53.5717,"trum1247","tpy","BR","","",TRUE,TRUE
"905","tawa1278","Tawandê","South America",-11.784632,-60.535032,"tawa1278","xtw","BR","namb1299","",FALSE,FALSE
"906","ngon1269","Ngoni","Africa",-11.7794,37.4118,"ngon1269","ngo","MZ;TZ","atla1278","",FALSE,FALSE
"907","kuyu1236","Kuyubi","South America",-11.75,-64,"kuyu1236","","BR","chap1271","",FALSE,FALSE
"908","esee1248","Ese Ejja","South America",-11.7268,-67.515,"esee1248","ese","BO;PE","pano1259","",FALSE,FALSE
"909","tane1237","Tanema","Papunesia",-11.68,166.97,"tane1237","tnx","SB","aust1307","",FALSE,FALSE
"910","tean1237","Teanu","Papunesia",-11.6752,166.868,"tean1237","tkw","SB","aust1307","",FALSE,FALSE
"911","jauj1238","Jauja Wanca Quechua","South America",-11.6747,-75.2786,"jauj1238","qxw","PE","quec1387","",FALSE,FALSE
"912","kwaz1243","Kwaza","South America",-11.6667,-61.1833,"kwaz1243","xwa","BR","","",TRUE,TRUE
"913","kepk1241","Kepkiriwát","South America",-11.663,-61.246,"kepk1241","kpn","BR","tupi1275","",FALSE,FALSE
"914","maun1240","Mawng","Australia",-11.66,133.376,"maun1240","mph","AU","iwai1246","",FALSE,FALSE
"915","yaru1255","Yarumá","South America",-11.6333,-52.8,"yaru1255","","BR","cari1283","",FALSE,FALSE
"916","tiwi1244","Tiwi","Australia",-11.6308,130.949,"tiwi1244","tiw","AU","","",TRUE,TRUE
"917","aush1241","Aushi","Africa",-11.6295,29.0168,"aush1241","auh","CD;ZM","atla1278","",FALSE,FALSE
"918","renn1242","Rennell-Bellona","Papunesia",-11.6237,160.265,"renn1242","mnv","SB","aust1307","",FALSE,FALSE
"919","ngaz1238","Ngazidja Comorian","Africa",-11.6129,43.36,"ngaz1238","zdj","KM","atla1278","",FALSE,FALSE
"920","vano1237","Lovono","Papunesia",-11.6107,166.7984,"vano1237","vnk","SB","aust1307","",FALSE,FALSE
"921","anut1237","Anuta","Papunesia",-11.61,169.85,"anut1237","aud","SB","aust1307","",FALSE,FALSE
"922","mari1442","Maritsauá","South America",-11.5833,-53.9667,"mari1442","msp","BR","tupi1275","",FALSE,FALSE
"923","mate1258","Matengo","Africa",-11.554,35.0056,"mate1258","mgv","TZ","atla1278","",FALSE,FALSE
"924","mabe1235","Mabenaro","South America",-11.543809,-68.277741,"mabe1235","","PE","pano1259","",FALSE,FALSE
"925","noma1263","Nomatsiguenga","South America",-11.5349,-74.4371,"noma1263","not","PE","araw1281","",FALSE,FALSE
"926","sude1239","Sudest","Papunesia",-11.5229,153.488,"sude1239","tgo","PG","aust1307","",FALSE,FALSE
"927","tuku1240","Tukumanféd","South America",-11.518,-61.42,"tuku1240","tkf","BR","unat1236","",FALSE,FALSE
"928","suya1243","Suyá","South America",-11.5178,-53.0743,"suya1243","suy","BR","nucl1710","",FALSE,FALSE
"929","caqu1242","Caquinte","South America",-11.4812,-73.4451,"caqu1242","cot","PE","araw1281","",FALSE,FALSE
"930","mash1270","Mashco Piro","South America",-11.4745,-70.7953,"mash1270","cuj","PE","araw1281","",FALSE,FALSE
"931","angg1238","Angkamuthi","Australia",-11.443,142.242,"angg1238","avm","AU","pama1250","",FALSE,FALSE
"932","puru1264","Puruborá","South America",-11.4226,-62.4358,"puru1264","pur","BR","tupi1275","",FALSE,FALSE
"933","gari1253","Garig-Ilgar","Australia",-11.412,132.182,"gari1253","ilg","AU","iwai1246","",FALSE,FALSE
"934","yele1255","Yele","Papunesia",-11.3796,154.127,"yele1255","yle","PG","","",TRUE,TRUE
"935","ikpe1245","Ikpeng","South America",-11.37822,-53.49553,"ikpe1245","txi","BR","cari1283","",FALSE,FALSE
"936","yora1241","Yora","South America",-11.3704,-72.0409,"yora1241","mts","PE","pano1259","",FALSE,FALSE
"937","wurr1238","Wurrugu","Australia",-11.364,132.303,"wurr1238","wur","AU","marr1257","",FALSE,FALSE
"938","mana1248","Manangkari","Australia",-11.361,132.352,"mana1248","znk","AU","unat1236","",FALSE,FALSE
"939","iwai1244","Iwaidja","Australia",-11.3379,132.453,"iwai1244","ibd","AU","iwai1246","",FALSE,FALSE
"940","mwer1247","Mwera (Nyasa)","Africa",-11.3304,34.8959,"mwer1247","mjh","MW;TZ","atla1278","",FALSE,FALSE
"941","tumb1250","Tumbuka","Africa",-11.3297,33.3738,"tumb1250","tum","MW;ZM","atla1278","",FALSE,FALSE
"942","yadh1237","Yadhaykenu","Australia",-11.314,142.725,"yadh1237","","AU","pama1250","",FALSE,FALSE
"943","tani1255","Tanimbili","Papunesia",-11.2975,166.507,"tani1255","tbe","SB","aust1307","",FALSE,FALSE
"944","asum1237","Asumboa","Papunesia",-11.2969,166.499,"asum1237","aua","SB","aust1307","",FALSE,FALSE
